Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 3531369439
100.930931,0.4,29.29,3457,48,3,0,40.37,1,0,
100.510513,5.8,29.27,4818,47,8,0,582.96,1,0,
99.099098,20.4,29.4,7489,47,14,0,2021.62,1,0,
98.618622,26.4,29.34,9960,47,18,0,2603.53,1,0,
96.0961,30,29.4,13365,47,23,0,2882.88,1,0,
94.594597,81,29.19,18448,47,32,253.12,7662.16,1,0,
93.543549,58,29.29,22605,47,39,148.72,5425.53,1,0,
93.063065,64,29.53,30631,47,44,145.45,5956.04,1,0,
93.363365,68.4,29.37,32643,47,47,145.53,6386.05,1,0,
94.414413,46.8,29.32,36047,47,47,99.57,4418.59,1,0,
95.195198,38.8,29.37,37430,47,47,82.55,3693.57,1,0,
96.216217,32,29.37,38557,47,47,68.09,3078.92,1,0,
96.72673,28,29.34,38780,47,47,59.57,2708.35,1,0,
96.876877,27,29.34,39535,47,47,57.45,2615.68,1,0,
97.147148,26,29.32,39889,47,47,55.32,2525.83,1,0,
97.627632,25.2,29.32,40128,47,47,53.62,2460.22,1,0,
97.567574,23.6,29.32,40336,47,47,50.21,2302.59,1,0,
97.537537,23.2,29.42,40377,47,47,49.36,2262.87,1,0,
97.687691,23.2,29.37,40360,47,47,49.36,2266.35,1,0,
97.747749,22.4,29.34,40262,47,47,47.66,2189.55,1,0,
97.237236,21.6,29.37,40659,47,47,45.96,2100.32,1,0,
97.687691,22,29.37,40462,47,47,46.81,2149.13,1,0,
97.777779,21.4,29.4,40369,47,47,45.53,2092.44,1,0,
97.447449,22,29.34,40084,47,47,46.81,2143.84,1,0,
97.447449,22,29.32,41356,47,47,46.81,2143.84,1,0,
97.687691,20.8,29.29,40415,47,47,44.26,2031.9,1,0,
97.117119,20.8,29.32,40576,47,47,44.26,2020.04,1,0,
97.627632,21.2,29.34,40318,47,47,45.11,2069.71,1,0,
